#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2018 03 29 19 50 164  1.8  2.2  0.29 12.90  5.39  29 1017.5   4.9   4.6 999.0 99.0 99.00
2018 03 29 20 50 185  3.0  3.3  0.24 99.00  5.22 999 1017.3   5.2   4.6 999.0 99.0 99.00
2018 03 29 21 50 152  2.7  3.2  0.21 99.00  4.47 999 1016.7   5.4   4.6 999.0 99.0 99.00
2018 03 29 22 50 146  3.6  4.0  0.17 99.00  4.25 999 1016.3   5.9   4.5 999.0 99.0 99.00
2018 03 29 23 50 144  3.9  4.5  0.14 99.00  4.18 999 1016.3   6.0   4.4 999.0 99.0 99.00
2018 03 30 00 50 146  5.3  6.0  0.17 99.00  4.70 999 1015.5   6.2   4.4 999.0 99.0 99.00
2018 03 30 01 50 155  5.8  6.6  0.32  4.55  3.74   1 1015.0   6.6   4.4 999.0 99.0 99.00
2018 03 30 02 50 146  6.9  7.7  0.49 10.00  3.66  72 1013.9   6.7   4.4 999.0 99.0 99.00
2018 03 30 03 50 155  7.4  8.9  0.64  3.33  3.41 162 1012.8   7.3   4.4 999.0 99.0 99.00
2018 03 30 04 50 166  7.2  8.1  0.62  3.33  3.23 160 1011.9   7.1   4.5 999.0 99.0 99.00
2018 03 30 05 50 168  6.3  7.3  0.53  3.23  3.19 166 1011.3   7.4   4.5 999.0 99.0 99.00
2018 03 30 06 50 191  7.9  9.3  0.51  2.94  3.14 178 1010.1   7.9   4.4 999.0 99.0 99.00
2018 03 30 07 50 196  8.8 10.2  0.57  3.23  3.21 181 1009.0   7.6   4.4 999.0 99.0 99.00
2018 03 30 08 50 206  9.1 10.9  0.62  3.45  3.12 169 1008.1   8.1   4.4 999.0 99.0 99.00
2018 03 30 09 50 218  7.7  8.7  0.54  3.13  3.17 202 1007.5   7.9   4.5 999.0 99.0 99.00
2018 03 30 10 50 220  9.0 10.2  0.53  3.23  3.00 202 1007.7   7.6   4.6 999.0 99.0 99.00
2018 03 30 11 50 224  8.0  9.1  0.50  3.33  3.10 198 1007.7   7.1   4.5 999.0 99.0 99.00
2018 03 30 12 50 231  7.5  8.4  0.48  3.45  3.23 228 1008.0   6.3   4.5 999.0 99.0 99.00
2018 03 30 13 50 226  6.8  7.9  0.42  3.23  3.36 262 1007.7   6.0   4.5 999.0 99.0 99.00
2018 03 30 14 50 230  6.5  8.0  0.50  4.76  3.51  82 1008.1   6.3   4.5 999.0 99.0 99.00
2018 03 30 15 50 229  6.9  8.0  0.48  3.33  3.62 262 1008.4   6.1   4.5 999.0 99.0 99.00
2018 03 30 16 50 204  5.5  6.3  0.41  3.85  3.73 278 1007.2   6.1   4.7 999.0 99.0 99.00
2018 03 30 17 50 221  6.3  7.1  0.39  3.45  3.33 274 1006.6   6.9   4.6 999.0 99.0 99.00
2018 03 30 18 50 226  3.4  4.2  0.39  3.03  3.24 228 1006.0   6.3   4.6 999.0 99.0 99.00
2018 03 30 19 50 228  5.7  7.0  0.32  3.57  3.31 287 1005.8   6.5   4.6 999.0 99.0 99.00
2018 03 30 20 50 224  5.6  6.3  0.34  3.57  3.16 292 1005.5   5.9   4.6 999.0 99.0 99.00
2018 03 30 21 50 240  6.5  7.5  0.34  2.47  3.10 237 1005.8   5.7   4.6 999.0 99.0 99.00
2018 03 30 22 50 235  5.2  6.0  0.37  2.94  3.14 253 1006.3   5.2   4.7 999.0 99.0 99.00
2018 03 30 23 50 265  1.3  2.3  0.32  3.03  3.28 235 1007.0   5.2   4.7 999.0 99.0 99.00
2018 03 31 00 50 289  2.8  3.1  0.31  3.45  3.32 240 1007.9   5.3   4.7 999.0 99.0 99.00
2018 03 31 01 50 341  2.1  2.6  0.30  4.55  3.56 335 1008.7   6.1   4.6 999.0 99.0 99.00
2018 03 31 02 50 344  6.8  7.7  0.32  7.69  4.01 104 1009.9   6.3   4.6 999.0 99.0 99.00
2018 03 31 03 50 344  6.9  8.0  0.47  3.03  3.41 358 1010.2   6.0   4.6 999.0 99.0 99.00
2018 03 31 04 50 337  6.2  7.4  0.52  3.23  3.35 351 1012.0   6.1   4.7 999.0 99.0 99.00
2018 03 31 05 50 338  7.8  9.4  0.59  3.57  3.41 327 1013.1   5.0   4.6 999.0 99.0 99.00
2018 03 31 06 50 348  6.6  7.7  0.67  3.85  3.52 337 1013.2   4.9   4.6 999.0 99.0 99.00
2018 03 31 07 50 345  5.1  5.8  0.52  3.85  3.36 321 1014.2   5.1   4.6 999.0 99.0 99.00
2018 03 31 08 50 327  8.5 10.2  0.57  3.13  3.16 344 1015.7   5.3   4.6 999.0 99.0 99.00
2018 03 31 09 50 321  8.1 10.0  0.70  3.70  3.40 339 1017.5   4.8   4.6 999.0 99.0 99.00
2018 03 31 10 50 320  6.8  8.9  0.64  3.45  3.20 331 1019.5   4.5   4.5 999.0 99.0 99.00
2018 03 31 11 50 314  6.7  7.6  0.56  3.13  2.99 320 1021.1   5.0   4.5 999.0 99.0 99.00
2018 03 31 12 50 327  9.9 11.5  0.56  2.94  2.97 333 1021.9   4.9   4.6 999.0 99.0 99.00
2018 03 31 13 50 337  8.9 11.4  0.79  3.70  3.31 349 1023.0   4.8   4.6 999.0 99.0 99.00
2018 03 31 14 50 336  7.9  9.8  0.71  3.45  3.37 358 1024.2   4.9   4.6 999.0 99.0 99.00
2018 03 31 15 50 342  7.5  8.8  0.68  3.70  3.45 335 1024.3   4.9   4.7 999.0 99.0 99.00
2018 03 31 16 50  25  3.2  4.1  0.54  3.57  3.41 331 1023.8   5.0   4.8 999.0 99.0 99.00
2018 03 31 17 50  66  1.4  1.6  0.36  3.57  3.27 324 1024.2   5.2   4.9 999.0 99.0 99.00
2018 03 31 18 50 155  3.2  3.7  0.29  3.03  3.16 331 1023.1   5.1   5.0 999.0 99.0 99.00
2018 03 31 19 50 196  4.1  4.9  0.24 99.00  3.52 999 1023.4   5.3   5.1 999.0 99.0 99.00
2018 03 31 20 50 226  6.5  7.8  0.21 99.00  3.51 999 1023.9   5.3   5.1 999.0 99.0 99.00
2018 03 31 21 50 219  6.9  8.3  0.36  2.60  3.01 214 1023.2   5.3   5.1 999.0 99.0 99.00
2018 03 31 22 50 220  7.6  9.2  0.40  2.60  2.79 226 1022.7   4.8   5.0 999.0 99.0 99.00
